instance;best_makespan;opt_or_unsat_certified;time
j30t2_16_4.smt;68;yes;0,14
j30t2_16_5.smt;57;yes;0,29
j30t2_16_6.smt;75;yes;9,23
j30t2_16_7.smt;42;yes;0,50
j30t2_16_8.smt;50;yes;0,41
j30t2_16_9.smt;82;yes;0,57
j30t2_1_6.smt;63;yes;0,33
j30t2_17_10.smt;95;yes;0,24
j30t2_17_1.smt;99;yes;0,58
j30t2_17_2.smt;79;yes;0,38
j30t2_17_3.smt;110;yes;0,14
j30t2_17_4.smt;57;yes;0,29
j30t2_17_5.smt;58;yes;0,31
j30t2_17_6.smt;126;yes;0,08
j30t2_17_7.smt;94;yes;0,21
j30t2_17_8.smt;69;yes;0,15
j30t2_17_9.smt;75;yes;0,05
j30t2_1_7.smt;103;yes;0,06
j30t2_18_10.smt;81;yes;0,05
j30t2_18_1.smt;62;yes;0,20
j30t2_18_2.smt;99;yes;0,37
j30t2_18_3.smt;72;yes;0,31
j30t2_18_4.smt;75;yes;0,06
j30t2_18_5.smt;95;yes;0,06
j30t2_18_6.smt;87;yes;0,13
j30t2_18_7.smt;53;yes;0,08
j30t2_18_8.smt;70;yes;0,58
j30t2_18_9.smt;74;yes;0,34
j30t2_1_8.smt;73;yes;0,45
j30t2_19_10.smt;75;yes;0,42
j30t2_19_1.smt;61;yes;0,04
j30t2_19_2.smt;101;yes;0,31
j30t2_19_3.smt;161;yes;1,24
j30t2_19_4.smt;48;yes;0,05
j30t2_19_5.smt;83;yes;0,16
j30t2_19_6.smt;79;yes;0,08
j30t2_19_7.smt;89;yes;0,07
j30t2_19_8.smt;82;yes;0,56
j30t2_19_9.smt;54;yes;0,07
j30t2_1_9.smt;48;yes;0,26
j30t2_20_10.smt;37;yes;0,00
j30t2_20_1.smt;95;yes;0,09
j30t2_20_2.smt;122;yes;0,53
j30t2_20_3.smt;55;yes;0,09
j30t2_20_4.smt;100;yes;0,07
j30t2_20_5.smt;66;yes;0,08
j30t2_20_6.smt;67;yes;0,43
j30t2_20_7.smt;52;yes;0,07
j30t2_20_8.smt;93;yes;0,06
j30t2_20_9.smt;59;yes;0,03
j30t2_2_10.smt;54;yes;0,25
j30t2_21_10.smt;79;yes;1,37
j30t2_21_1.smt;95;yes;2,77
j30t2_21_2.smt;60;yes;2,50
j30t2_21_3.smt;101;yes;1,09
j30t2_21_4.smt;84;yes;0,82
j30t2_21_5.smt;75;yes;0,35
j30t2_21_6.smt;96;yes;1,87
j30t2_21_7.smt;83;yes;5,01
j30t2_21_8.smt;79;yes;0,88
j30t2_21_9.smt;83;yes;4,43
j30t2_2_1.smt;52;yes;0,15
j30t2_22_10.smt;108;yes;1,07
j30t2_22_1.smt;77;yes;0,07
j30t2_22_2.smt;55;yes;0,16
